,DateTime,DayWeek,M001,M002,M003,M004,M005,M006,M007,M009,M010,M011,M012,M013,M014,M015,M016,M018,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,T002,P001,D001,D002,D003
10,2010-05-21,4,0.12163473357917802,0.10396825396825397,0.10416666666666667,0.03819444444444445,0.0,0.09487179487179487,0.09722222222222222,0.11147854203409757,0.12858245149911818,0.13561507936507936,0.04513888888888889,0.024305555555555556,0.003472222222222222,0.006944444444444444,0.003472222222222222,0.11226851851851853,0.024572649572649572,0.037815656565656566,0.04197530864197531,0.0,0.0869879612257661,0.09375,0.10707502374169041,0.06594498910675381,0.062253086419753086,0.05246913580246913,6.826388888888889,12.514722222222218,0.052083333333333336,0.0,0.003472222222222222
11,2010-05-22,5,0.1527777777777778,0.12152777777777778,0.16362033028699693,0.08038720538720538,0.0,0.15222507467932997,0.1665224172846124,0.15543491032832119,0.1940120065120065,0.19371930457456774,0.09708333333333334,0.03819444444444445,0.027814520870076426,0.031201437451437455,0.024305555555555556,0.14976851851851852,0.017361111111111112,0.013888888888888888,0.017361111111111112,0.0,0.11787765935263625,0.1392746913580247,0.10020424836601308,0.10108024691358025,0.07615892035826677,0.052083333333333336,5.916666666666667,9.368680555555557,0.024305555555555556,0.0,0.0
12,2010-05-23,6,0.12152777777777778,0.08263888888888889,0.06944444444444445,0.04513888888888889,0.0,0.06948835692060625,0.07291666666666667,0.07585978835978836,0.09375,0.10069444444444445,0.03485513024986709,0.021296296296296296,0.010416666666666666,0.010416666666666666,0.006944444444444444,0.06944444444444445,0.010416666666666666,0.02086894586894587,0.020833333333333332,0.0,0.06028877906210858,0.06128578211911546,0.0763888888888889,0.04861111111111111,0.06162993806567582,0.05179673721340388,5.178819444444445,2.8022916666666666,0.024305555555555556,0.0,0.0
13,2010-05-24,0,0.18395061728395062,0.18449074074074073,0.11805555555555555,0.052083333333333336,0.0,0.10428275996277832,0.1076388888888889,0.1067485754985755,0.125,0.14553768680961662,0.06373089255517722,0.04861111111111111,0.006944444444444444,0.010416666666666666,0.006944444444444444,0.1284722222222222,0.03819444444444445,0.03495712943387362,0.041666666666666664,0.0,0.07054843304843304,0.10416666666666667,0.06945413912213177,0.0625,0.06586335075276845,0.03156565656565656,6.232638888888889,4.651666666666667,0.039351851851851846,0.0,0.0
14,2010-05-25,1,0.17037372517444982,0.1284722222222222,0.11458333333333333,0.06944444444444445,0.0,0.12807883450863183,0.14229826546003016,0.13515188434048084,0.1423611111111111,0.1389732343679712,0.08749416433239962,0.04513888888888889,0.003472222222222222,0.003472222222222222,0.003472222222222222,0.08680555555555555,0.024305555555555556,0.017361111111111112,0.02435141028776392,0.0,0.08435908954776879,0.08333333333333333,0.07013888888888889,0.05892602767602768,0.0521680216802168,0.059027777777777776,5.307291666666667,4.569097222222224,0.04513888888888889,0.0,0.008101851851851851
15,2010-05-26,2,0.22711399965029727,0.1423611111111111,0.1423611111111111,0.06597222222222222,0.0,0.13548816673816674,0.14307943386694452,0.15387772995377014,0.1597222222222222,0.16597222222222222,0.05555555555555555,0.05439814814814815,0.006944444444444444,0.006944444444444444,0.00698830409356725,0.1076388888888889,0.017361111111111112,0.010416666666666666,0.024305555555555556,0.0,0.09722222222222222,0.09722222222222222,0.09459175084175084,0.0763888888888889,0.041666666666666664,0.07965686274509803,5.204861111111111,9.488750000000003,0.052083333333333336,0.0,0.0
16,2010-05-27,3,0.18142754941535433,0.08333333333333333,0.10995370370370369,0.041666666666666664,0.0,0.08324074074074074,0.09727214960058098,0.10293771043771044,0.11237874779541447,0.125,0.03184523809523809,0.03819444444444445,0.010416666666666666,0.010416666666666666,0.0,0.07291666666666667,0.003472222222222222,0.003472222222222222,0.003472222222222222,0.0,0.0625097125097125,0.058449074074074084,0.08453228869895536,0.055735930735930736,0.0625,0.05606725146198831,4.96875,8.009583333333332,0.05092592592592592,0.0,0.0
17,2010-05-28,4,0.19735042735042735,0.1527777777777778,0.10185185185185185,0.03819444444444445,0.0,0.11126142376142376,0.1111111111111111,0.11127298627298628,0.125,0.13194444444444445,0.03819444444444445,0.04560185185185185,0.016865079365079368,0.016666666666666666,0.003472222222222222,0.12152777777777778,0.027777777777777776,0.031051587301587302,0.03125,0.0,0.09743867243867244,0.1111111111111111,0.1013515129012205,0.08287037037037037,0.07283469945355191,0.0699074074074074,3.6649305555555554,5.929166666666665,0.041666666666666664,0.0,0.02083333333333333
18,2010-05-29,5,0.14933482486394403,0.1076388888888889,0.11427469135802469,0.03837719298245614,0.0,0.09660861258083481,0.09709872321021432,0.10789591528970614,0.11458333333333333,0.13194444444444445,0.04416423001949318,0.030982905982905984,0.003472222222222222,0.003472222222222222,0.003472222222222222,0.10677083333333333,0.027083333333333334,0.024503968253968254,0.032863355780022446,0.0,0.0948362039472734,0.1076388888888889,0.09027777777777778,0.090375837968906,0.07939814814814815,0.05246212121212121,5.354166666666667,5.382222222222222,0.04513888888888889,0.0,0.009259259259259259
19,2010-05-30,6,0.06018518518518518,0.04861111111111111,0.11774691358024691,0.04856223525578364,0.0,0.07864712529186213,0.1076388888888889,0.10416666666666667,0.09722222222222222,0.125,0.034686609686609686,0.024305555555555556,0.0,0.006944444444444444,0.0,0.13165266106442577,0.03125,0.020833333333333332,0.034722222222222224,0.0,0.08349867724867725,0.09722222222222222,0.09872835497835498,0.0763888888888889,0.06574074074074074,0.05836640211640212,2.5746527777777777,3.8756944444444446,0.053240740740740734,0.0,0.0
20,2010-05-31,0,0.1250738770685579,0.14351851851851852,0.12892670601003933,0.024305555555555556,0.0,0.16982066188867323,0.14829911433172305,0.13941358024691358,0.15000000000000002,0.20902777777777778,0.08625120769023042,0.04861111111111111,0.059027777777777776,0.052083333333333336,0.06262291732962469,0.19006179006179005,0.024305555555555556,0.03125,0.034722222222222224,0.0,0.11523879533101668,0.14583333333333334,0.08256172839506173,0.11024305555555555,0.0763888888888889,0.0763888888888889,4.772569444444445,16.419305555555553,0.034722222222222224,0.0,0.0
21,2010-06-01,1,0.09666706750040083,0.15625,0.16056397306397308,0.052083333333333336,0.0,0.17467007113850358,0.1853835978835979,0.19659096490993042,0.16319444444444445,0.1873982498982499,0.08551317700569507,0.024305555555555556,0.04861111111111111,0.04513888888888889,0.05553739223094062,0.1400462962962963,0.027777777777777776,0.024305555555555556,0.03125,0.0,0.0,0.13194444444444445,0.0798611111111111,0.10069444444444445,0.04098822925042437,0.09375,4.685763888888889,4.373611111111112,0.05853174603174603,0.0,0.0
22,2010-06-02,2,0.1314093314093314,0.09722222222222222,0.13514957264957264,0.051502613240418126,0.010101010101010102,0.1719791378285035,0.17286825223916724,0.15922619047619047,0.17635836385836384,0.21713929285327407,0.07982741838873914,0.04861111111111111,0.01802248677248677,0.015046296296296295,0.013888888888888888,0.20436507936507936,0.05226370851370851,0.052573529411764706,0.059027777777777776,0.006944444444444444,0.013959750566893423,0.19394841269841268,0.1387061403508772,0.17172619047619048,0.12806504638401192,0.09378306878306879,6.328125,5.228194444444443,0.050925925925925916,0.006944444444444444,0.034722222222222224
23,2010-06-03,3,0.14584135000801668,0.1388888888888889,0.13310185185185183,0.059027777777777776,0.11109595460238234,0.15337301587301588,0.16307528972002658,0.15740740740740738,0.1597222222222222,0.17761418632788867,0.10367919117919117,0.04513888888888889,0.006944444444444444,0.016203703703703703,0.003472222222222222,0.13541666666666666,0.034722222222222224,0.04099137931034483,0.041666666666666664,0.006944444444444444,0.11225241424306136,0.12878086419753088,0.0790655494602863,0.10682654704393835,0.06252149982800138,0.08371913580246913,5.28125,8.017916666666668,0.059027777777777776,0.027777777777777776,0.0
24,2010-06-04,4,0.10760327635327635,0.11818382235048902,0.1351521164021164,0.10211568420523644,0.10752594844462167,0.13650844275844276,0.14591384863123996,0.1566580822997023,0.1284722222222222,0.13148148148148148,0.06664094650205762,0.026887464387464387,0.010416666666666666,0.010416666666666666,0.006944444444444444,0.1111111111111111,0.027777777777777776,0.027665770609318997,0.03455687830687831,0.003472222222222222,0.10416283156635586,0.09412813434552565,0.07997598162071846,0.07605820105820106,0.07670217209690894,0.0625,5.166666666666667,2.7702083333333336,0.06597222222222222,0.010416666666666666,0.0076388888888888895
25,2010-06-05,5,0.16692375525708858,0.1629273504273504,0.1284722222222222,0.024305555555555556,0.0763295684867636,0.11516577060931901,0.12241809116809116,0.1284722222222222,0.11458333333333333,0.13194444444444445,0.04861111111111111,0.010416666666666666,0.006944444444444444,0.006944444444444444,0.003472222222222222,0.1011574074074074,0.02434368565545642,0.027777777777777776,0.027757252326217844,0.017361111111111112,0.09722222222222222,0.09673202614379085,0.12154927760577916,0.08680555555555555,0.05236958443854995,0.06944444444444445,3.6215277777777777,5.646805555555556,0.06663359788359788,0.006944444444444444,0.0
26,2010-06-06,6,0.11869425246618229,0.06558641975308642,0.10416666666666667,0.034722222222222224,0.05895642712038343,0.09441137566137565,0.10379036672140121,0.09841637272192827,0.1076388888888889,0.12152777777777778,0.03819444444444445,0.010416666666666666,0.0,0.003472222222222222,0.0,0.10416666666666667,0.027777777777777776,0.027777777777777776,0.04128086419753087,0.010416666666666666,0.08444756977772078,0.09887566137566138,0.086959481860377,0.07523607892897863,0.05555555555555555,0.05555555555555555,4.545138888888889,4.502500000000001,0.052083333333333336,0.0,0.009259259259259259
27,2010-06-07,0,0.10650361021601623,0.1701388888888889,0.1527777777777778,0.059027777777777776,0.09032000384245062,0.14257408264170846,0.14583333333333334,0.16647961092405536,0.14551767676767677,0.16262860082304526,0.08679354391455947,0.054706790123456785,0.010416666666666666,0.013888888888888888,0.010416666666666666,0.12824074074074077,0.024305555555555556,0.018518518518518517,0.03125,0.010416666666666666,0.09385340149559923,0.09722222222222222,0.09711858247572533,0.07337962962962963,0.03819444444444445,0.08197751322751323,5.430555555555555,7.3800000000000034,0.05671296296296297,0.018518518518518517,0.0
28,2010-06-08,1,0.177096427823172,0.11755952380952382,0.1076388888888889,0.027777777777777776,0.055562626391186906,0.09056992390325723,0.09065656565656566,0.0972078444904532,0.11805555555555555,0.15888047138047137,0.04861111111111111,0.034722222222222224,0.010416666666666666,0.010416666666666666,0.006944444444444444,0.1418650793650794,0.0377268050879162,0.03819444444444445,0.05198045267489712,0.017857142857142856,0.07720788289580635,0.1181257014590348,0.10738095238095238,0.06615259740259741,0.07827318558450634,0.03819444444444445,4.043402777777778,0.0,0.059027777777777776,0.0,0.0
29,2010-06-09,2,0.18063973063973063,0.14930555555555555,0.1111111111111111,0.04513888888888889,0.08693968155094298,0.11770206988314295,0.12846638655462184,0.13183243727598568,0.12805836139169471,0.1529581579944556,0.08209172098260178,0.027777777777777776,0.0,0.0,0.0,0.1087962962962963,0.019814814814814816,0.02337962962962963,0.029029029029029027,0.013888888888888888,0.07689666806151813,0.09193121693121693,0.10379923574368019,0.0625,0.06200481617148284,0.052083333333333336,5.368055555555555,17.46784722222222,0.04513888888888889,0.013888888888888888,0.0
30,2010-06-10,3,0.17243911952245286,0.1309912854030501,0.1527777777777778,0.049305555555555554,0.10412172736116398,0.15118984764839738,0.15575396825396826,0.15343915343915343,0.16967592592592592,0.16449012628493193,0.09403189570401804,0.0625,0.011369825708061,0.010416666666666666,0.006944444444444444,0.11689814814814817,0.03833642906355325,0.03815883190883191,0.04146744291671828,0.010085978835978835,0.10334164292497625,0.09722222222222222,0.08333333333333333,0.08333333333333333,0.06293290043290042,0.08680555555555555,5.163194444444445,24.182986111111106,0.052083333333333336,0.006944444444444444,0.02662037037037037
31,2010-06-11,4,0.15805192447349312,0.08680555555555555,0.18393784713229155,0.13942887281494876,0.16688820264948084,0.18719508046831762,0.19796782656818776,0.1991213188809854,0.1668169793169793,0.18055555555555555,0.06944444444444445,0.03819444444444445,0.017361111111111112,0.020833333333333332,0.013888888888888888,0.15,0.03298611111111111,0.02712962962962963,0.034722222222222224,0.006944444444444444,0.12253720053962532,0.12932098765432098,0.07361812570145904,0.11151257774064789,0.062311312726653835,0.08649691358024691,4.284722222222222,13.673958333333342,0.06944444444444445,0.006944444444444444,0.0
32,2010-06-12,5,0.16291166723413142,0.12101608187134502,0.13541666666666666,0.0693661656825908,0.10044389972773721,0.12498617333112105,0.1423611111111111,0.14717078189300412,0.13182573599240266,0.13187830687830687,0.07285204950434836,0.013888888888888888,0.0,0.003472222222222222,0.0,0.125,0.017361111111111112,0.017361111111111112,0.020833333333333332,0.006944444444444444,0.09700577200577201,0.10051406926406926,0.11403985507246378,0.0763888888888889,0.06878805653315458,0.06597222222222222,4.289930555555555,7.173819444444444,0.052083333333333336,0.006944444444444444,0.0
33,2010-06-13,6,0.1076388888888889,0.06597222222222222,0.10794753086419753,0.04513888888888889,0.06616057111275692,0.11658890492223827,0.11458333333333333,0.1113095238095238,0.11921296296296295,0.12261537330981777,0.03819444444444445,0.013888888888888888,0.003472222222222222,0.006944444444444444,0.006944444444444444,0.10486111111111111,0.034722222222222224,0.034722222222222224,0.041543167654658764,0.034722222222222224,0.10131701028440158,0.10416666666666667,0.09695743989603639,0.0798611111111111,0.07049015799015798,0.05856481481481482,3.795138888888889,6.973194444444446,0.04513888888888889,0.006944444444444444,0.006944444444444444
34,2010-06-14,0,0.08333333333333333,0.04513888888888889,0.10416666666666667,0.051707033388067876,0.0872651850720315,0.12117539746830541,0.12288501944509697,0.1220090977639287,0.125,0.1423611111111111,0.0823260941673545,0.04398148148148148,0.003472222222222222,0.010416666666666666,0.003472222222222222,0.10455246913580246,0.03823340345956054,0.04154710664753706,0.04518298059964727,0.020833333333333332,0.09720776011081923,0.09722222222222222,0.0963991769547325,0.0763888888888889,0.0452091057184586,0.0684912854030501,3.048611111111111,7.369375000000002,0.04513888888888889,0.011574074074074073,0.02314814814814815
35,2010-06-15,1,0.1392890062007709,0.1423611111111111,0.15625,0.09722222222222222,0.11867476895057057,0.14306052839687491,0.15934343434343434,0.16319444444444445,0.16261870845204177,0.1562636041095294,0.07659804983748646,0.034722222222222224,0.006944444444444444,0.017361111111111112,0.010416666666666666,0.10416666666666667,0.034722222222222224,0.027777777777777776,0.034722222222222224,0.013888888888888888,0.10052181418706843,0.10447530864197531,0.08287037037037037,0.08015289449112978,0.025533824640967498,0.05555555555555555,4.512152777777778,6.740277777777777,0.06828703703703703,0.020833333333333332,0.003472222222222222
36,2010-06-16,2,0.23245309642048773,0.1388888888888889,0.15625,0.06944444444444445,0.10402468204755787,0.1349689653840895,0.15230070103456922,0.14580888088981275,0.13949779341936205,0.15016324651863067,0.08148796576208595,0.013888888888888888,0.006944444444444444,0.010416666666666666,0.006944444444444444,0.08333333333333333,0.04150197628458498,0.041666666666666664,0.048611111111111105,0.003472222222222222,0.09027777777777778,0.08101851851851852,0.06615259740259741,0.06944444444444445,0.0,0.06597222222222222,5.956597222222222,8.464930555555558,0.052083333333333336,0.006944444444444444,0.0
37,2010-06-17,3,0.1700673888173888,0.16365740740740742,0.16655643738977072,0.05555555555555555,0.09360245533028541,0.14991452742586478,0.16011670196930508,0.1631918366412754,0.13175705467372134,0.1626525146995504,0.08309069073895498,0.027777777777777776,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.09690656565656566,0.05606638191076606,0.04837568418131078,0.05655226028033046,0.003472222222222222,0.09642247287596126,0.10421522921522922,0.09722222222222222,0.06547501155344293,0.0,0.04513888888888889,5.828125,7.7504166666666645,0.0699074074074074,0.017361111111111112,0.016203703703703703
38,2010-06-18,4,0.13170594837261504,0.08333333333333333,0.15691137566137567,0.041666666666666664,0.12829290950486597,0.16316214850808347,0.1736111111111111,0.16357323232323231,0.1633563196063196,0.17365967365967366,0.09881635257128732,0.03819444444444445,0.0,0.0,0.0,0.11458333333333333,0.017361111111111112,0.03462837837837837,0.027843291404612155,0.0,0.11402098946453784,0.1111111111111111,0.08679418054418055,0.09027777777777778,0.0,0.06597222222222222,4.692708333333333,8.785277777777779,0.0625,0.013888888888888888,0.0
39,2010-06-19,5,0.13847417924337796,0.09722222222222222,0.1455246913580247,0.05555555555555555,0.09036640224469014,0.15688860489392406,0.14556878306878307,0.14588576122392546,0.15625,0.16319444444444445,0.08048455669825906,0.027777777777777776,0.017361111111111112,0.020833333333333332,0.003472222222222222,0.13194444444444445,0.04164926204399889,0.04228395061728395,0.048745156201153064,0.017361111111111112,0.12913359788359788,0.13773148148148148,0.12881728778467907,0.09375,0.0,0.059027777777777776,5.515625,4.254722222222224,0.0763888888888889,0.011574074074074073,0.010416666666666666
40,2010-06-20,6,0.0798611111111111,0.07222222222222223,0.09704184704184704,0.04513888888888889,0.08331513207538338,0.09390670081846551,0.08703002244668911,0.09373038556944588,0.10416666666666667,0.12152777777777778,0.06597208195166837,0.017361111111111112,0.010416666666666666,0.010416666666666666,0.006944444444444444,0.09722222222222222,0.027777777777777776,0.027777777777777776,0.034722222222222224,0.013888888888888888,0.09726387938648746,0.10416666666666667,0.1007659445159445,0.0798611111111111,0.0,0.07291666666666667,3.954861111111111,5.650972222222221,0.03356481481481482,0.003472222222222222,0.006944444444444444
41,2010-06-21,0,0.18865740740740738,0.1359126984126984,0.17777777777777778,0.0800438596491228,0.11815275082837112,0.1480050817122326,0.16607510288065844,0.16688252134464748,0.13202861952861952,0.16971418196908392,0.08886077439563062,0.03587962962962962,0.006944444444444444,0.010416666666666666,0.006944444444444444,0.1273148148148148,0.03818455676844382,0.03819444444444445,0.04164510963291451,0.009463507625272332,0.113605044521294,0.1318342151675485,0.10772072577628132,0.10089869281045752,0.027777777777777776,0.07291666666666667,4.559027777777778,7.0983333333333345,0.08580898171920316,0.017361111111111112,0.006944444444444444
42,2010-06-22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2010-06-23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2010-06-24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2010-06-25,4,0.08641975308641975,0.06236111111111112,0.07273391812865497,0.013888888888888888,0.03356481481481481,0.0755957841226159,0.07916666666666666,0.07618464052287582,0.06547619047619048,0.0625,0.0287037037037037,0.021329365079365076,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.06597222222222222,0.006944444444444444,0.013888888888888888,0.006944444444444444,0.010416666666666666,0.05935472902280811,0.06597222222222222,0.024305555555555556,0.05555555555555555,0.04219054580896686,0.03125,1.265625,7.205486111111104,0.03125,0.013888888888888888,0.006944444444444444
46,2010-06-26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2010-06-27,6,0.003472222222222222,0.010185185185185186,0.010101010101010102,0.003472222222222222,0.003472222222222222,0.009953703703703702,0.00625,0.010233918128654972,0.003472222222222222,0.006944444444444444,0.0023148148148148147,0.0,0.003472222222222222,0.003472222222222222,0.003472222222222222,0.006944444444444444,0.006944444444444444,0.0,0.006944444444444444,0.0,0.017361111111111112,0.006944444444444444,0.010416666666666666,0.013888888888888888,0.006944444444444444,0.017361111111111112,0.1736111111111111,0.2381250000000001,0.003472222222222222,0.0,0.006944444444444444
48,2010-06-28,0,0.05204725829725829,0.04351851851851851,0.04502688172043011,0.013888888888888888,0.024469897386564052,0.04809362468884591,0.052375291958625295,0.05193236714975845,0.05535130718954248,0.051388888888888894,0.013943089430894309,0.013888888888888888,0.0,0.0,0.006944444444444444,0.04861111111111111,0.006944444444444444,0.013888888888888888,0.010416666666666666,0.010416666666666666,0.04536985710766198,0.04861111111111111,0.05562848340044662,0.034722222222222224,0.04135474126608878,0.024305555555555556,1.28125,31.516666666666723,0.020833333333333332,0.003472222222222222,0.006944444444444444
49,2010-06-29,1,0.13849759031967268,0.12152777777777778,0.1312187656171914,0.06597222222222222,0.1066435959883792,0.13920464162078583,0.1455662393162393,0.1494856881183,0.14371693121693122,0.14134636886829868,0.07291232367451879,0.0308319397993311,0.0,0.0,0.006944444444444444,0.10416666666666667,0.034722222222222224,0.034722222222222224,0.041666666666666664,0.006944444444444444,0.11161337320757608,0.1076388888888889,0.07626028806584362,0.10146604938271604,0.062465243020798575,0.08333333333333333,5.428819444444445,61.18965277777779,0.06944444444444445,0.003472222222222222,0.024305555555555556
50,2010-06-30,2,0.11447533778773862,0.0763888888888889,0.09722222222222222,0.059027777777777776,0.10697977915176497,0.10403855730696582,0.1076388888888889,0.11784028575073352,0.1076388888888889,0.1284722222222222,0.05555555555555555,0.013888888888888888,0.006944444444444444,0.013888888888888888,0.006944444444444444,0.09722222222222222,0.03433641975308642,0.038212901439645626,0.041666666666666664,0.0,0.09398855126012734,0.1076388888888889,0.07196350762527233,0.07723063973063973,0.04742802268927788,0.06917735042735043,3.2274305555555554,15.314652777777765,0.05555555555555555,0.0,0.0
51,2010-07-01,3,0.10407848324514991,0.1076388888888889,0.14988275613275615,0.07291666666666667,0.14275307417647243,0.17260272058951925,0.17311592728259392,0.1775521948529195,0.1598731884057971,0.19404100919446188,0.08333333333333333,0.020833333333333332,0.006944444444444444,0.010416666666666666,0.003472222222222222,0.14930555555555555,0.03125,0.03819444444444445,0.041666666666666664,0.003472222222222222,0.1475228475228475,0.17098063973063973,0.11423755257088591,0.13244715675271232,0.07609211775878442,0.0835375816993464,5.4375,30.13277777777779,0.0470679012345679,0.003472222222222222,0.0
